YKL079W	GO:0043332
YNL243W	GO:0043332
YMR008C	GO:0043231
YFL003C	GO:0043231
YMR008C	GO:0043231
YDL154W	GO:0043231
YAL054C	GO:0043231
YCR097W	GO:0043229
YCL067C	GO:0043229
YCL064C	GO:0042645
YPL250C	GO:0034045
YDR294C	GO:0032541
YBR150C	GO:0031966
YDR343C	GO:0031966
YNL305C	GO:0031966
YDL027C	GO:0031966
YBR150C	GO:0031965
YLR411W	GO:0031410
YJL151C	GO:0031410
YJL209W	GO:0031314
YEL040W	GO:0031225
YNL190W	GO:0031225
YMR008C	GO:0031225
YMR008C	GO:0031225
YMR215W	GO:0031225
YCR089W	GO:0031225
YDR261C	GO:0031225
YCR089W	GO:0031225
YNL300W	GO:0031225
YLR040C	GO:0031225
YNL243W	GO:0030479
YDL130W	GO:0022625
YKL216W	GO:0019898
YDR343C	GO:0016021
YCL002C	GO:0016021
YDL206W	GO:0016021
YDL123W	GO:0016021
YPL092W	GO:0016021
YBR284W	GO:0016021
YMR319C	GO:0016021
YBR150C	GO:0016021
YOL020W	GO:0016021
YLR411W	GO:0016021
YGR260W	GO:0016021
YBR104W	GO:0016021
YKL065W-A	GO:0016021
YJL193W	GO:0016021
YER145C	GO:0016021
YBR068C	GO:0016021
YDR294C	GO:0016021
YLR414C	GO:0016021
YDR343C	GO:0016021
YMR110C	GO:0016021
YLL015W	GO:0016021
YPL058C	GO:0016021
YCR026C	GO:0016021
YIL085C	GO:0016021
YJL132W	GO:0016021
YKL140W	GO:0016021
YJL093C	GO:0016021
YGR191W	GO:0016021
YKR093W	GO:0016021
YKL201C	GO:0016021
YOR273C	GO:0016021
YNL305C	GO:0016021
YCR010C	GO:0016021
YML131W	GO:0016021
YGL186C	GO:0016021
YBR068C	GO:0016021
YGL230C	GO:0016021
YHR096C	GO:0016021
YLR004C	GO:0016021
YIL014W	GO:0016021
YPL279C	GO:0016021
YBR161W	GO:0016021
YPR003C	GO:0016021
YBR199W	GO:0016021
YER053C-A	GO:0016021
YER053C	GO:0016021
YMR221C	GO:0016021
YJR152W	GO:0016021
YMR253C	GO:0016021
YIL085C	GO:0016021
YOR320C	GO:0016021
YNL318C	GO:0016021
YBR161W	GO:0016021
YOR049C	GO:0016021
YOL075C	GO:0016021
YBR036C	GO:0016021
YDR090C	GO:0016021
YML116W	GO:0016021
YBR104W	GO:0016021
YHR096C	GO:0016021
YPR117W	GO:0016021
YNL125C	GO:0016021
YNL237W	GO:0016021
YOL047C	GO:0016021
YIL121W	GO:0016021
YLR237W	GO:0016021
YJL151C	GO:0016021
YPL156C	GO:0016021
YOR186W	GO:0016021
YLL028W	GO:0016021
YLR326W	GO:0016021
YJL094C	GO:0016021
YLR064W	GO:0016021
YCR026C	GO:0016021
YDR210W	GO:0016021
YOR097C	GO:0016021
YJL133C-A	GO:0016021
YCR010C	GO:0016021
YKR005C	GO:0016021
YJL205C	GO:0016021
YML116W	GO:0016021
YNL243W	GO:0016021
YOR186W	GO:0016021
YDL027C	GO:0016021
YBR021W	GO:0016021
YJL126W	GO:0016021_E
YGR088W	GO:0016021_E
YGR017W	GO:0016021_E
YPR022C	GO:0016021_E
YNL024C	GO:0016021_E
YML051W	GO:0016021_E
YNL141W	GO:0016021_E
YGR044C	GO:0016021_E
YPL245W	GO:0016021_E
YNL195C	GO:0016021_E
YOR005C	GO:0016021_E
YNL243W	GO:0016021_E
YGL090W	GO:0016021_E
YOR186W	GO:0016021_E
YDR222W	GO:0016021_E
YHR136C	GO:0016021_E
YKL128C	GO:0016021_E
YBR104W	GO:0016021_C
YHR096C	GO:0016021_C
YPR117W	GO:0016021_C
YNL125C	GO:0016021_C
YNL237W	GO:0016021_C
YOL047C	GO:0016021_C
YIL121W	GO:0016021_C
YLR237W	GO:0016021_C
YJL151C	GO:0016021_C
YPL156C	GO:0016021_C
YOR186W	GO:0016021_C
